complaint_id,victim_city,amount,amount_band,victim_bank,fraud_type,transaction_count,mule_bank,complaint_hour,complaint_delay_hours,day_of_week,withdrawal_cluster_id
CMP01042,Jaipur,47872.85,1,ICICI Bank,TECH_SUPPORT_SCAM,7,SBI,16,9,1,15
CMP01043,Delhi,93170.98,2,Kotak Mahindra,JOB_FRAUD,4,SBI,5,19,4,1
CMP01044,Pune,34743.45,1,HDFC Bank,KYC_UPDATE,9,Bank of Baroda,5,42,2,14
CMP01045,Ahmedabad,165304.31,2,HDFC Bank,OTP_SCAM,1,Indian Bank,3,29,6,16
CMP01046,Pune,37424.4,1,Kotak Mahindra,OTP_SCAM,11,Indian Bank,12,58,5,13
CMP01047,Pune,45177.77,1,Kotak Mahindra,TECH_SUPPORT_SCAM,3,Bank of Baroda,7,19,2,15
CMP01048,Kolkata,71597.57,2,Axis Bank,LOAN_FRAUD,7,SBI,14,53,5,7
CMP01049,Kolkata,26709.03,1,Axis Bank,IMPERSONATION,7,PNB,23,58,3,14
CMP01050,Bengaluru,80887.26,2,Axis Bank,TECH_SUPPORT_SCAM,3,Bank of Baroda,6,25,4,14
CMP01051,Lucknow,25713.18,1,Kotak Mahindra,JOB_FRAUD,11,Canara Bank,15,14,4,16
CMP01052,Chennai,148947.72,2,ICICI Bank,OTP_SCAM,9,Canara Bank,16,56,1,0
CMP01053,Ahmedabad,744504.13,4,Yes Bank,INVESTMENT_SCAM,5,PNB,4,52,4,6
CMP01054,Ahmedabad,69583.26,2,Axis Bank,LOTTERY_FRAUD,4,Bank of Baroda,15,41,4,16
CMP01055,Pune,46806.87,1,HDFC Bank,OTP_SCAM,2,SBI,1,43,6,13
CMP01056,Chennai,97325.0,2,Axis Bank,LOTTERY_FRAUD,6,SBI,14,61,2,9
CMP01057,Mumbai,14737.62,1,Yes Bank,LOAN_FRAUD,3,PNB,19,53,1,15
CMP01058,Surat,927347.86,4,ICICI Bank,LOAN_FRAUD,11,SBI,3,6,1,15
CMP01059,Jaipur,172692.76,2,ICICI Bank,IMPERSONATION,10,SBI,14,24,3,15
CMP01060,Bengaluru,34961.24,1,HDFC Bank,TECH_SUPPORT_SCAM,2,Canara Bank,21,51,1,14
CMP01061,Hyderabad,595799.92,4,HDFC Bank,TECH_SUPPORT_SCAM,10,Canara Bank,19,54,1,18
CMP01062,Lucknow,241608.86,3,HDFC Bank,LOAN_FRAUD,6,Bank of Baroda,7,40,2,13
CMP01063,Hyderabad,15225.99,1,Kotak Mahindra,OTP_SCAM,6,SBI,19,2,5,13
CMP01064,Jaipur,90542.55,2,Kotak Mahindra,INVESTMENT_SCAM,1,Bank of Baroda,12,43,2,13
CMP01065,Surat,132857.4,2,Axis Bank,IMPERSONATION,6,PNB,15,37,2,15
CMP01066,Lucknow,66057.44,2,HDFC Bank,TECH_SUPPORT_SCAM,3,SBI,2,23,2,14
CMP01067,Mumbai,180523.94,2,HDFC Bank,KYC_UPDATE,12,SBI,19,10,1,15
CMP01068,Patna,46720.09,1,HDFC Bank,KYC_UPDATE,12,SBI,2,24,0,2
CMP01069,Ahmedabad,108035.14,2,ICICI Bank,OTP_SCAM,1,PNB,20,68,1,12
CMP01070,Jaipur,30303.38,1,Axis Bank,LOTTERY_FRAUD,1,Indian Bank,2,23,1,13
CMP01071,Surat,163442.94,2,HDFC Bank,KYC_UPDATE,3,PNB,7,21,3,17
CMP01072,Lucknow,23790.36,1,Axis Bank,IMPERSONATION,7,PNB,7,68,0,8
CMP01073,Kolkata,46107.74,1,HDFC Bank,LOAN_FRAUD,2,SBI,1,56,0,14
CMP01074,Surat,187171.5,2,HDFC Bank,OTP_SCAM,10,Canara Bank,22,9,4,13
CMP01075,Surat,29563.5,1,Kotak Mahindra,TECH_SUPPORT_SCAM,8,Canara Bank,17,25,1,15
CMP01076,Jaipur,45963.58,1,Kotak Mahindra,IMPERSONATION,7,Canara Bank,14,20,1,12
CMP01077,Delhi,705754.43,4,ICICI Bank,IMPERSONATION,7,Canara Bank,12,47,0,5
CMP01078,Patna,28891.53,1,ICICI Bank,LOTTERY_FRAUD,2,PNB,8,44,1,12
CMP01079,Lucknow,38949.17,1,Axis Bank,LOAN_FRAUD,4,PNB,13,56,6,1
CMP01080,Mumbai,21572.87,1,HDFC Bank,TECH_SUPPORT_SCAM,12,Canara Bank,7,67,3,13
CMP01081,Delhi,152608.64,2,Axis Bank,JOB_FRAUD,6,PNB,13,16,4,16
CMP01082,Surat,250499.99,3,ICICI Bank,TECH_SUPPORT_SCAM,10,Canara Bank,14,48,3,18
CMP01083,Pune,41752.72,1,Kotak Mahindra,TECH_SUPPORT_SCAM,9,Canara Bank,22,25,1,18
CMP01084,Surat,87364.86,2,Yes Bank,INVESTMENT_SCAM,4,Indian Bank,18,61,0,18
CMP01085,Patna,34103.99,1,Axis Bank,LOTTERY_FRAUD,9,SBI,23,35,0,8
CMP01086,Bengaluru,10122.13,1,HDFC Bank,LOTTERY_FRAUD,4,Bank of Baroda,11,62,4,12
CMP01087,Bengaluru,146876.24,2,Yes Bank,JOB_FRAUD,4,Indian Bank,19,16,2,6
CMP01088,Chennai,51637.1,2,Kotak Mahindra,LOAN_FRAUD,12,Bank of Baroda,8,27,1,12
CMP01089,Bengaluru,133289.65,2,Kotak Mahindra,KYC_UPDATE,8,PNB,19,57,6,15
CMP01090,Chennai,15141.43,1,Yes Bank,LOAN_FRAUD,5,Bank of Baroda,0,16,0,17
CMP01091,Bengaluru,11018.61,1,ICICI Bank,JOB_FRAUD,12,Canara Bank,13,42,3,13
CMP01092,Bengaluru,58378.88,2,Yes Bank,LOAN_FRAUD,1,Indian Bank,22,17,3,12
CMP01093,Mumbai,40186.38,1,Yes Bank,LOTTERY_FRAUD,12,PNB,11,44,0,15
CMP01094,Lucknow,109398.53,2,HDFC Bank,IMPERSONATION,7,Indian Bank,4,71,6,14
CMP01095,Mumbai,37340.88,1,Axis Bank,LOTTERY_FRAUD,4,PNB,0,7,5,7
CMP01096,Delhi,963536.82,4,HDFC Bank,JOB_FRAUD,4,PNB,4,65,2,13
CMP01097,Lucknow,154568.71,2,Axis Bank,OTP_SCAM,1,Bank of Baroda,17,9,0,12
CMP01098,Patna,137237.48,2,Kotak Mahindra,INVESTMENT_SCAM,6,SBI,11,66,6,18
CMP01099,Pune,30435.18,1,Yes Bank,OTP_SCAM,5,Canara Bank,5,26,6,13
CMP01100,Hyderabad,11152.7,1,Kotak Mahindra,TECH_SUPPORT_SCAM,11,SBI,19,66,6,15
CMP01101,Ahmedabad,160355.38,2,HDFC Bank,OTP_SCAM,4,PNB,9,28,4,11
CMP01102,Delhi,10952.5,1,ICICI Bank,JOB_FRAUD,5,Indian Bank,0,28,6,16
CMP01103,Surat,681450.38,4,Kotak Mahindra,JOB_FRAUD,8,Canara Bank,5,63,3,16
CMP01104,Patna,178574.9,2,HDFC Bank,KYC_UPDATE,1,SBI,8,1,2,17
CMP01105,Delhi,26926.63,1,Axis Bank,KYC_UPDATE,11,PNB,11,10,2,14
CMP01106,Mumbai,47289.83,1,Axis Bank,OTP_SCAM,5,PNB,6,16,5,0
CMP01107,Kolkata,118286.69,2,HDFC Bank,JOB_FRAUD,2,SBI,18,72,2,13
CMP01108,Surat,25097.0,1,ICICI Bank,KYC_UPDATE,2,PNB,1,64,3,13
CMP01109,Delhi,40781.32,1,Yes Bank,LOTTERY_FRAUD,11,SBI,8,37,5,12
CMP01110,Chennai,235298.48,3,ICICI Bank,LOAN_FRAUD,1,Bank of Baroda,18,56,4,15
CMP01111,Surat,24691.89,1,HDFC Bank,INVESTMENT_SCAM,6,Canara Bank,15,70,1,15
CMP01112,Surat,24884.4,1,Axis Bank,TECH_SUPPORT_SCAM,3,Bank of Baroda,11,38,1,15
CMP01113,Bengaluru,15505.66,1,Kotak Mahindra,IMPERSONATION,10,SBI,11,60,3,5
CMP01114,Bengaluru,35307.9,1,Yes Bank,OTP_SCAM,10,PNB,23,21,6,4
CMP01115,Surat,198575.59,2,Kotak Mahindra,INVESTMENT_SCAM,7,SBI,17,6,4,18
CMP01116,Surat,39274.19,1,ICICI Bank,LOTTERY_FRAUD,8,Canara Bank,11,71,3,12
CMP01117,Surat,118048.11,2,Kotak Mahindra,TECH_SUPPORT_SCAM,4,SBI,22,25,5,14
CMP01118,Kolkata,95428.64,2,HDFC Bank,JOB_FRAUD,4,Canara Bank,6,70,5,18
CMP01119,Delhi,41042.71,1,Axis Bank,OTP_SCAM,4,SBI,2,9,2,12
CMP01120,Pune,23726.78,1,Kotak Mahindra,TECH_SUPPORT_SCAM,12,SBI,11,27,2,14
CMP01121,Pune,11241.61,1,Kotak Mahindra,OTP_SCAM,8,SBI,22,61,6,17
CMP01122,Ahmedabad,747878.54,4,Yes Bank,KYC_UPDATE,6,Indian Bank,0,49,0,2
CMP01123,Hyderabad,43225.2,1,Yes Bank,JOB_FRAUD,2,SBI,20,13,3,16
CMP01124,Delhi,178196.33,2,Axis Bank,JOB_FRAUD,9,Canara Bank,6,53,0,18
CMP01125,Mumbai,32602.0,1,Yes Bank,JOB_FRAUD,8,PNB,17,7,2,13
CMP01126,Jaipur,23256.62,1,Axis Bank,LOTTERY_FRAUD,1,PNB,3,20,6,12
CMP01127,Delhi,17307.11,1,Kotak Mahindra,INVESTMENT_SCAM,7,PNB,10,64,1,3
CMP01128,Kolkata,684164.78,4,ICICI Bank,KYC_UPDATE,12,PNB,0,57,3,17
CMP01129,Surat,26744.98,1,Yes Bank,OTP_SCAM,11,Canara Bank,1,36,3,13
CMP01130,Mumbai,46770.98,1,Axis Bank,KYC_UPDATE,8,Canara Bank,4,16,0,17
CMP01131,Jaipur,12672.76,1,Yes Bank,INVESTMENT_SCAM,9,Canara Bank,21,24,4,17
CMP01132,Chennai,108606.46,2,ICICI Bank,INVESTMENT_SCAM,3,Canara Bank,11,8,4,3
CMP01133,Patna,70559.27,2,Yes Bank,LOAN_FRAUD,5,SBI,7,62,6,15
CMP01134,Jaipur,35335.86,1,ICICI Bank,JOB_FRAUD,3,SBI,17,10,1,13
CMP01135,Jaipur,35077.64,1,Yes Bank,KYC_UPDATE,10,SBI,13,47,1,13
CMP01136,Ahmedabad,36866.24,1,HDFC Bank,OTP_SCAM,7,Canara Bank,11,51,3,12
CMP01137,Patna,145301.67,2,Yes Bank,JOB_FRAUD,11,Bank of Baroda,7,67,2,18
CMP01138,Ahmedabad,166557.2,2,HDFC Bank,OTP_SCAM,2,Indian Bank,20,6,2,13
CMP01139,Hyderabad,884303.12,4,Yes Bank,TECH_SUPPORT_SCAM,6,Indian Bank,15,66,3,14
CMP01140,Bengaluru,34654.67,1,HDFC Bank,JOB_FRAUD,6,Bank of Baroda,2,33,5,16
CMP01141,Bengaluru,48893.63,1,Axis Bank,INVESTMENT_SCAM,10,PNB,6,43,4,15
CMP01142,Pune,153249.83,2,ICICI Bank,IMPERSONATION,3,Indian Bank,6,47,5,15
CMP01143,Patna,181421.85,2,Yes Bank,JOB_FRAUD,2,PNB,20,32,1,13
CMP01144,Pune,38681.66,1,Kotak Mahindra,LOTTERY_FRAUD,4,Canara Bank,18,59,4,12
CMP01145,Mumbai,17557.12,1,Kotak Mahindra,LOAN_FRAUD,7,Indian Bank,8,64,3,17
CMP01146,Lucknow,49263.11,1,Yes Bank,LOAN_FRAUD,4,Bank of Baroda,20,63,4,13
CMP01147,Mumbai,42051.99,1,ICICI Bank,TECH_SUPPORT_SCAM,2,PNB,1,6,6,15
CMP01148,Mumbai,134985.1,2,Kotak Mahindra,LOTTERY_FRAUD,1,PNB,0,15,2,8
CMP01149,Ahmedabad,135592.57,2,ICICI Bank,LOAN_FRAUD,4,PNB,8,71,2,4
CMP01150,Lucknow,48655.99,1,Yes Bank,OTP_SCAM,4,Canara Bank,12,27,4,12
CMP01151,Jaipur,83146.02,2,HDFC Bank,LOAN_FRAUD,4,SBI,14,22,1,8
CMP01152,Delhi,33988.65,1,ICICI Bank,KYC_UPDATE,7,Canara Bank,12,58,1,14
CMP01153,Jaipur,53453.99,2,ICICI Bank,JOB_FRAUD,10,Bank of Baroda,8,27,5,13
CMP01154,Delhi,27687.58,1,Kotak Mahindra,TECH_SUPPORT_SCAM,10,Indian Bank,6,48,1,12
CMP01155,Ahmedabad,20965.67,1,ICICI Bank,LOTTERY_FRAUD,6,PNB,22,38,1,12
CMP01156,Pune,108330.48,2,HDFC Bank,INVESTMENT_SCAM,12,Bank of Baroda,11,47,3,15
CMP01157,Mumbai,24663.79,1,Kotak Mahindra,IMPERSONATION,6,Canara Bank,8,62,1,16
CMP01158,Delhi,63495.88,2,Kotak Mahindra,INVESTMENT_SCAM,1,Canara Bank,5,12,4,18
CMP01159,Lucknow,44340.01,1,Axis Bank,KYC_UPDATE,3,Bank of Baroda,8,24,1,14
CMP01160,Mumbai,167639.44,2,Yes Bank,INVESTMENT_SCAM,10,SBI,23,23,2,15
CMP01161,Delhi,40913.45,1,ICICI Bank,INVESTMENT_SCAM,12,Indian Bank,8,23,4,15
CMP01162,Kolkata,98821.68,2,Yes Bank,LOTTERY_FRAUD,4,PNB,5,35,4,16
CMP01163,Ahmedabad,43861.48,1,ICICI Bank,OTP_SCAM,1,PNB,7,48,4,14
CMP01164,Jaipur,35605.44,1,ICICI Bank,INVESTMENT_SCAM,12,SBI,1,9,3,15
CMP01165,Pune,183318.9,2,Kotak Mahindra,JOB_FRAUD,9,Indian Bank,14,67,2,18
CMP01166,Hyderabad,29989.07,1,Yes Bank,IMPERSONATION,3,Bank of Baroda,1,27,0,15
CMP01167,Patna,10955.03,1,Kotak Mahindra,KYC_UPDATE,7,Bank of Baroda,15,26,6,15
CMP01168,Patna,10655.12,1,ICICI Bank,JOB_FRAUD,7,Canara Bank,7,57,2,16
CMP01169,Chennai,396292.81,3,Kotak Mahindra,TECH_SUPPORT_SCAM,7,PNB,4,13,2,18
CMP01170,Pune,42843.77,1,Kotak Mahindra,IMPERSONATION,10,SBI,17,62,0,15
CMP01171,Bengaluru,332756.32,3,Axis Bank,KYC_UPDATE,5,PNB,3,19,5,8
CMP01172,Delhi,10965.59,1,Yes Bank,OTP_SCAM,11,PNB,12,43,6,13
CMP01173,Bengaluru,27535.91,1,HDFC Bank,LOAN_FRAUD,10,Indian Bank,15,56,6,17
CMP01174,Kolkata,159717.47,2,Kotak Mahindra,KYC_UPDATE,11,Canara Bank,20,35,1,14
CMP01175,Hyderabad,10484.59,1,Kotak Mahindra,IMPERSONATION,1,PNB,4,25,3,15
CMP01176,Lucknow,12649.13,1,Yes Bank,IMPERSONATION,4,Canara Bank,1,34,5,14
CMP01177,Kolkata,171753.47,2,Kotak Mahindra,JOB_FRAUD,2,SBI,10,48,6,16
CMP01178,Lucknow,170928.34,2,ICICI Bank,TECH_SUPPORT_SCAM,9,Indian Bank,7,29,6,18
CMP01179,Lucknow,241029.26,3,Axis Bank,TECH_SUPPORT_SCAM,12,Bank of Baroda,18,39,6,3
CMP01180,Lucknow,16130.33,1,ICICI Bank,LOTTERY_FRAUD,4,PNB,3,70,4,13
CMP01181,Patna,34922.33,1,Axis Bank,IMPERSONATION,2,Canara Bank,21,9,6,14
CMP01182,Ahmedabad,467028.68,3,ICICI Bank,IMPERSONATION,8,Bank of Baroda,11,16,2,15
CMP01183,Ahmedabad,42181.18,1,Kotak Mahindra,INVESTMENT_SCAM,5,PNB,10,21,4,15
CMP01184,Mumbai,29705.94,1,HDFC Bank,KYC_UPDATE,3,SBI,2,20,0,14
CMP01185,Hyderabad,11617.19,1,Axis Bank,LOTTERY_FRAUD,11,Canara Bank,9,43,0,13
CMP01186,Patna,173628.64,2,HDFC Bank,OTP_SCAM,3,PNB,15,14,2,16
CMP01187,Kolkata,73609.11,2,HDFC Bank,LOAN_FRAUD,10,Bank of Baroda,22,66,0,12
CMP01188,Ahmedabad,28100.34,1,Axis Bank,OTP_SCAM,12,PNB,16,40,2,13
CMP01189,Hyderabad,38129.38,1,Axis Bank,INVESTMENT_SCAM,4,PNB,1,11,0,18
CMP01190,Jaipur,40814.67,1,ICICI Bank,KYC_UPDATE,12,PNB,22,41,4,15
CMP01191,Mumbai,367817.5,3,Yes Bank,IMPERSONATION,5,Indian Bank,15,5,2,14
CMP01192,Delhi,29904.68,1,HDFC Bank,KYC_UPDATE,7,Canara Bank,21,51,6,10
CMP01193,Kolkata,46619.73,1,Axis Bank,JOB_FRAUD,11,Bank of Baroda,18,24,0,5
CMP01194,Ahmedabad,45368.77,1,HDFC Bank,LOAN_FRAUD,6,Bank of Baroda,7,66,4,13
CMP01195,Ahmedabad,23718.52,1,HDFC Bank,LOTTERY_FRAUD,11,SBI,19,48,2,12
CMP01196,Kolkata,45583.45,1,Axis Bank,INVESTMENT_SCAM,5,Indian Bank,18,26,3,1
CMP01197,Surat,40230.94,1,Yes Bank,JOB_FRAUD,5,Indian Bank,1,37,2,13
CMP01198,Ahmedabad,22607.18,1,Kotak Mahindra,JOB_FRAUD,10,Indian Bank,18,29,3,13
CMP01199,Pune,31229.71,1,Yes Bank,INVESTMENT_SCAM,7,Canara Bank,1,29,6,15
CMP01200,Delhi,131981.89,2,HDFC Bank,IMPERSONATION,9,Canara Bank,13,3,4,9
CMP01201,Jaipur,93133.57,2,Yes Bank,OTP_SCAM,9,PNB,3,31,3,13
CMP01202,Delhi,191986.78,2,Kotak Mahindra,INVESTMENT_SCAM,6,SBI,0,13,1,8
CMP01203,Pune,27057.98,1,Axis Bank,LOTTERY_FRAUD,7,Canara Bank,23,21,2,12
CMP01204,Mumbai,252785.82,3,ICICI Bank,KYC_UPDATE,1,SBI,8,23,0,10
CMP01205,Lucknow,36719.94,1,Yes Bank,KYC_UPDATE,9,Bank of Baroda,8,11,2,11
CMP01206,Ahmedabad,186637.99,2,ICICI Bank,LOTTERY_FRAUD,5,Indian Bank,19,12,0,12
CMP01207,Jaipur,168899.8,2,Axis Bank,INVESTMENT_SCAM,6,SBI,13,14,6,15
CMP01208,Chennai,60035.08,2,Yes Bank,LOTTERY_FRAUD,10,Bank of Baroda,23,30,6,12
CMP01209,Bengaluru,17523.22,1,Axis Bank,IMPERSONATION,1,PNB,18,46,0,11
CMP01210,Ahmedabad,43720.9,1,HDFC Bank,TECH_SUPPORT_SCAM,8,Canara Bank,19,67,4,18
CMP01211,Jaipur,101105.5,2,Kotak Mahindra,LOTTERY_FRAUD,9,Indian Bank,19,5,6,10
CMP01212,Hyderabad,14262.97,1,Yes Bank,INVESTMENT_SCAM,5,Bank of Baroda,9,18,5,15
CMP01213,Bengaluru,29931.48,1,Kotak Mahindra,LOAN_FRAUD,9,SBI,23,39,3,13
CMP01214,Surat,177735.48,2,HDFC Bank,LOTTERY_FRAUD,9,PNB,11,15,0,10
CMP01215,Mumbai,13153.55,1,ICICI Bank,TECH_SUPPORT_SCAM,4,Indian Bank,1,36,2,17
CMP01216,Surat,46252.78,1,Yes Bank,KYC_UPDATE,12,Indian Bank,21,39,0,1
CMP01217,Ahmedabad,70533.75,2,HDFC Bank,LOAN_FRAUD,5,Canara Bank,3,1,0,1
CMP01218,Bengaluru,33634.15,1,Kotak Mahindra,JOB_FRAUD,2,Indian Bank,17,32,0,18
CMP01219,Jaipur,173326.35,2,ICICI Bank,OTP_SCAM,3,PNB,21,66,1,0
CMP01220,Patna,27188.92,1,ICICI Bank,LOAN_FRAUD,9,Bank of Baroda,19,50,1,9
CMP01221,Kolkata,430130.2,3,Kotak Mahindra,TECH_SUPPORT_SCAM,7,Indian Bank,7,16,5,14
CMP01222,Mumbai,153694.99,2,Kotak Mahindra,OTP_SCAM,4,Indian Bank,18,24,6,12
CMP01223,Surat,159687.87,2,HDFC Bank,LOTTERY_FRAUD,4,PNB,21,51,1,8
CMP01224,Patna,37848.96,1,HDFC Bank,KYC_UPDATE,12,PNB,13,14,2,14
CMP01225,Bengaluru,152047.18,2,Axis Bank,KYC_UPDATE,7,Bank of Baroda,14,26,6,14
CMP01226,Chennai,549960.66,4,ICICI Bank,TECH_SUPPORT_SCAM,8,Bank of Baroda,8,1,3,15
CMP01227,Lucknow,21488.4,1,Axis Bank,JOB_FRAUD,7,PNB,9,36,1,18
CMP01228,Patna,117401.46,2,Kotak Mahindra,KYC_UPDATE,5,Canara Bank,22,36,6,15
CMP01229,Jaipur,19376.84,1,ICICI Bank,LOTTERY_FRAUD,3,Bank of Baroda,15,50,1,17
CMP01230,Mumbai,13953.38,1,Axis Bank,LOTTERY_FRAUD,9,Canara Bank,21,67,6,12
CMP01231,Patna,19771.77,1,HDFC Bank,KYC_UPDATE,5,PNB,21,72,6,17
CMP01232,Lucknow,37585.51,1,HDFC Bank,JOB_FRAUD,1,PNB,17,54,4,16
CMP01233,Mumbai,90791.23,2,Axis Bank,LOTTERY_FRAUD,5,Bank of Baroda,6,52,5,18
CMP01234,Mumbai,19795.36,1,Kotak Mahindra,TECH_SUPPORT_SCAM,10,Bank of Baroda,1,44,2,15
CMP01235,Chennai,65478.86,2,Kotak Mahindra,JOB_FRAUD,1,Indian Bank,4,30,3,6
CMP01236,Ahmedabad,196389.09,2,Yes Bank,JOB_FRAUD,2,SBI,14,18,1,6
CMP01237,Mumbai,527310.54,4,HDFC Bank,TECH_SUPPORT_SCAM,1,Canara Bank,8,58,1,15
CMP01238,Hyderabad,164136.61,2,Yes Bank,KYC_UPDATE,12,Indian Bank,1,61,5,14
CMP01239,Chennai,33315.17,1,Kotak Mahindra,JOB_FRAUD,2,Canara Bank,18,36,0,16
CMP01240,Lucknow,35088.26,1,ICICI Bank,JOB_FRAUD,12,SBI,0,36,1,18
CMP01241,Surat,21800.0,1,ICICI Bank,OTP_SCAM,4,PNB,1,58,1,12
CMP01242,Bengaluru,175042.95,2,Axis Bank,INVESTMENT_SCAM,3,Bank of Baroda,5,61,3,15
CMP01243,Pune,81767.78,2,Kotak Mahindra,LOTTERY_FRAUD,2,SBI,4,54,0,13
CMP01244,Surat,46036.55,1,Yes Bank,LOAN_FRAUD,11,Indian Bank,18,43,3,17
CMP01245,Jaipur,116761.37,2,Kotak Mahindra,INVESTMENT_SCAM,10,PNB,10,34,4,17
CMP01246,Ahmedabad,13640.99,1,Axis Bank,INVESTMENT_SCAM,9,Bank of Baroda,18,15,6,18
CMP01247,Lucknow,39504.49,1,Kotak Mahindra,KYC_UPDATE,11,Bank of Baroda,4,7,4,14
CMP01248,Delhi,86224.21,2,Yes Bank,INVESTMENT_SCAM,9,Indian Bank,17,11,2,18
CMP01249,Bengaluru,29620.33,1,Yes Bank,LOAN_FRAUD,3,PNB,6,18,6,2
CMP01250,Patna,132008.94,2,Kotak Mahindra,LOTTERY_FRAUD,7,SBI,23,42,3,12
CMP01251,Delhi,179432.87,2,HDFC Bank,OTP_SCAM,11,SBI,23,4,0,16
CMP01252,Surat,45771.77,1,ICICI Bank,KYC_UPDATE,2,Bank of Baroda,20,48,0,0
CMP01253,Bengaluru,46570.36,1,Axis Bank,LOTTERY_FRAUD,11,Bank of Baroda,20,38,6,2
CMP01254,Patna,30888.89,1,Yes Bank,LOTTERY_FRAUD,8,Indian Bank,2,20,1,9
CMP01255,Bengaluru,28692.51,1,Kotak Mahindra,OTP_SCAM,1,Bank of Baroda,1,7,0,12
CMP01256,Pune,91261.9,2,Axis Bank,TECH_SUPPORT_SCAM,6,SBI,4,52,3,15
CMP01257,Hyderabad,11959.92,1,Yes Bank,LOTTERY_FRAUD,6,PNB,9,22,6,13
CMP01258,Pune,26407.34,1,Kotak Mahindra,OTP_SCAM,7,SBI,19,72,3,12
CMP01259,Mumbai,892201.06,4,HDFC Bank,LOTTERY_FRAUD,1,Canara Bank,8,68,0,16
CMP01260,Hyderabad,598757.78,4,Axis Bank,OTP_SCAM,9,PNB,7,67,1,12
CMP01261,Hyderabad,37865.78,1,ICICI Bank,IMPERSONATION,11,PNB,19,38,5,9
CMP01262,Hyderabad,163471.92,2,ICICI Bank,IMPERSONATION,4,SBI,4,48,5,16
CMP01263,Chennai,44937.77,1,HDFC Bank,IMPERSONATION,5,Canara Bank,12,38,5,15
CMP01264,Delhi,105357.14,2,ICICI Bank,LOAN_FRAUD,4,Bank of Baroda,17,24,2,0
CMP01265,Jaipur,179462.63,2,Kotak Mahindra,KYC_UPDATE,7,Canara Bank,16,68,4,0
CMP01266,Surat,30038.79,1,HDFC Bank,INVESTMENT_SCAM,4,Canara Bank,5,36,2,4
CMP01267,Patna,35563.25,1,HDFC Bank,JOB_FRAUD,1,Canara Bank,9,31,1,6
CMP01268,Chennai,38355.12,1,Yes Bank,TECH_SUPPORT_SCAM,10,Canara Bank,12,29,6,15
CMP01269,Surat,45143.86,1,Yes Bank,KYC_UPDATE,9,Bank of Baroda,3,70,0,14
CMP01270,Pune,35761.13,1,ICICI Bank,KYC_UPDATE,4,Bank of Baroda,7,6,3,2
CMP01271,Patna,276246.23,3,Yes Bank,KYC_UPDATE,6,Bank of Baroda,16,53,6,17
CMP01272,Kolkata,23383.54,1,ICICI Bank,OTP_SCAM,1,SBI,13,15,4,16
CMP01273,Surat,124602.75,2,Kotak Mahindra,INVESTMENT_SCAM,8,Canara Bank,23,37,6,3
CMP01274,Delhi,41683.3,1,Yes Bank,IMPERSONATION,7,PNB,4,8,0,14
CMP01275,Mumbai,31195.54,1,Yes Bank,LOAN_FRAUD,4,Canara Bank,10,4,4,13
CMP01276,Surat,72182.35,2,ICICI Bank,LOTTERY_FRAUD,10,PNB,7,58,2,12
CMP01277,Hyderabad,26289.92,1,HDFC Bank,KYC_UPDATE,3,Canara Bank,23,6,6,14
CMP01278,Jaipur,795005.72,4,Kotak Mahindra,INVESTMENT_SCAM,7,Bank of Baroda,16,13,0,13
CMP01279,Delhi,104198.32,2,ICICI Bank,OTP_SCAM,9,SBI,12,12,6,0
CMP01280,Kolkata,370282.76,3,Kotak Mahindra,IMPERSONATION,6,SBI,5,28,2,11
CMP01281,Ahmedabad,14350.95,1,Yes Bank,OTP_SCAM,3,Indian Bank,20,63,3,4
CMP01282,Lucknow,292662.85,3,Axis Bank,INVESTMENT_SCAM,12,Canara Bank,9,71,0,14
CMP01283,Bengaluru,186908.64,2,Axis Bank,INVESTMENT_SCAM,8,PNB,23,68,1,18
CMP01284,Patna,117730.08,2,HDFC Bank,TECH_SUPPORT_SCAM,2,SBI,22,3,4,16
CMP01285,Patna,17271.12,1,Yes Bank,TECH_SUPPORT_SCAM,5,SBI,0,58,2,15
CMP01286,Patna,32107.94,1,Yes Bank,IMPERSONATION,11,Bank of Baroda,19,59,0,9
CMP01287,Lucknow,135314.18,2,Axis Bank,LOTTERY_FRAUD,7,Indian Bank,4,43,4,16
CMP01288,Patna,66253.23,2,Yes Bank,LOAN_FRAUD,3,PNB,7,38,6,13
CMP01289,Ahmedabad,25919.75,1,Yes Bank,OTP_SCAM,9,SBI,3,59,6,12
CMP01290,Surat,779521.02,4,ICICI Bank,LOTTERY_FRAUD,9,Canara Bank,16,29,2,13
CMP01291,Lucknow,197140.5,2,ICICI Bank,INVESTMENT_SCAM,1,Indian Bank,0,45,3,3
CMP01292,Surat,31970.09,1,Yes Bank,LOTTERY_FRAUD,7,Indian Bank,4,52,4,17
CMP01293,Ahmedabad,25131.84,1,Axis Bank,LOTTERY_FRAUD,9,SBI,13,10,6,13
CMP01294,Mumbai,23474.1,1,ICICI Bank,IMPERSONATION,9,PNB,3,33,6,15
CMP01295,Chennai,45959.76,1,Yes Bank,LOTTERY_FRAUD,9,Canara Bank,0,22,3,0
CMP01296,Pune,45409.35,1,Yes Bank,OTP_SCAM,10,Bank of Baroda,2,8,0,12
CMP01297,Mumbai,48779.7,1,HDFC Bank,INVESTMENT_SCAM,10,PNB,0,7,0,18
CMP01298,Hyderabad,28125.48,1,Yes Bank,KYC_UPDATE,12,SBI,5,67,1,14
